Mobile,Message,Sender,Campaign name,Location,Provider,Send Time,Delivered Time,Status,Click Status,Click DateTime,Browser,Platform,IP Address,Click Count
9711018503,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, WEST BENGAL  ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.102.9.230,2
9711018504,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018505,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KERALA  ,LOOP MOBILE,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018506,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,74.125.214.5,1
9711018507,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018508,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KOLKATA   ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018509,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.102.9.228,1
9711018510,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:21,20-11-2022 02:31,Delivered,No,,,,,
9711018511,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HIMACHAL PRADESH ,STEL,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018512,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,VODAFONE,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.93.229,1
9711018513,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018514,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018515,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 22:21,Chrome,Linux,66.249.93.229,1
9711018516,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018517,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018518,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 22:21,Chrome,Linux,64.233.172.73,1
9711018519,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018520,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,TATA DOCOMO,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018521,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,VODAFONE,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.249.83.105,1
9711018522,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018523,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,IDEA,19-11-2022 09:21,20-11-2022 02:31,,,,,,,
9711018524,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,74.125.214.5,1
9711018525,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:21,20-11-2022 02:31,Delivered,No,,,,,
9711018526,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, GUJARAT  ,AIRTEL,19-11-2022 09:09,19-11-2022 09:21,Failed,,,,,,
9711018527,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,IDEA,19-11-2022 09:09,19-11-2022 09:21,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,74.125.214.5,1
9711018528,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:21,Delivered,No,,,,,
9711018529,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:09,19-11-2022 09:21,,,,,,,
9711018530,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 22:21,Chrome,Linux,66.249.93.229,1
9711018531,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018532,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KERALA  ,VODAFONE,19-11-2022 09:20,19-11-2022 09:20,Failed,,,,,,
9711018533,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, JAMMU & KASHMIR ,MTS,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:21,Chrome,Linux,66.102.9.228,1
9711018534,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018535,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,AIRCEL,19-11-2022 09:20,20-11-2022 02:31,,,,,,,
9711018536,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,VODAFONE,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,20-11-2022 02:31,Chrome,Linux,66.249.93.232,1
9711018537,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:20,Delivered,No,,,,,
9711018538,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MUMBAI   ,MTS,19-11-2022 09:09,19-11-2022 09:20,Failed,,,,,,
9711018539,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,RELIANCE,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,20-11-2022 02:24,Chrome,Linux,64.233.172.69,1
9711018540,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:09,19-11-2022 09:20,Delivered,No,,,,,
9711018541,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, TAMILNADU  ,RELIANCE,19-11-2022 09:20,19-11-2022 09:20,,,,,,,
9711018542,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ASSAM ,RELIANCE,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,74.125.214.9,1
9711018543,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018544,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:20,19-11-2022 09:20,Failed,,,,,,
9711018545,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,64.233.172.73,1
9711018546,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018547,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,,,,,,,
9711018548,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 22:21,Chrome,Linux,64.233.172.69,1
9711018549,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018550,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,BSNL,19-11-2022 09:20,19-11-2022 09:20,Failed,,,,,,
9711018551,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ASSAM ,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,66.102.9.228,1
9711018552,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018553,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:20,19-11-2022 09:20,,,,,,,
9711018554,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MUMBAI   ,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,64.233.172.71,1
9711018555,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,20-11-2022 02:30,Delivered,No,,,,,
9711018556,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,VODAFONE,19-11-2022 09:20,19-11-2022 09:20,Failed,,,,,,
9711018557,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,74.125.214.5,1
9711018558,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018559,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,TATA DOCOMO,19-11-2022 09:20,19-11-2022 09:20,,,,,,,
9711018560,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,RELIANCE,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,64.233.172.69,1
9711018561,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:23,Delivered,No,,,,,
9711018562,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,IDEA,19-11-2022 09:20,19-11-2022 09:20,Failed,,,,,,
9711018563,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,64.233.172.69,1
9711018564,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:35,Delivered,No,,,,,
9711018565,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,,,,,,,
9711018566,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,20-11-2022 01:20,Chrome,Linux,66.249.93.226,1
9711018567,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 22:09,Delivered,No,,,,,
9711018568,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, TAMILNADU  ,BSNL,19-11-2022 09:20,19-11-2022 09:20,Failed,,,,,,
9711018569,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,UNINOR,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,64.233.172.73,1
9711018570,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018571,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KOLKATA   ,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,,,,,,,
9711018572,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,66.102.9.230,1
9711018573,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018574,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ORISSA ,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,Failed,,,,,,
9711018575,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,74.125.214.9,1
9711018576,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018577,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:20,19-11-2022 22:09,,,,,,,
9711018578,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,66.249.88.141,1
9711018579,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018580,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,Failed,,,,,,
9711018581,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,IDEA,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,74.125.214.7,1
9711018582,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018583,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:20,19-11-2022 09:20,,,,,,,
9711018584,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,AIRTEL,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,66.249.83.103,2
9711018585,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
9711018586,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,VODAFONE,19-11-2022 09:20,19-11-2022 09:20,Failed,,,,,,
9711018587,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,IDEA,19-11-2022 09:20,19-11-2022 09:20,Delivered,Yes,19-11-2022 21:20,Chrome,Linux,74.125.214.5,1
9711018588,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2,#REF!,#REF!,19-11-2022 09:20,19-11-2022 09:20,Delivered,No,,,,,
